Date,Close
02-21-2019,1619.44
02-22-2019,1631.56
02-25-2019,1633
02-26-2019,1636.4
02-27-2019,1641.09
02-28-2019,1639.83
03-01-2019,1671.73
03-04-2019,1696.17
03-05-2019,1692.43
03-06-2019,1668.95
03-07-2019,1625.95
03-08-2019,1620.8
03-11-2019,1670.62
03-12-2019,1673.1
03-13-2019,1690.81
03-14-2019,1686.22
03-15-2019,1712.36
03-18-2019,1742.15
03-19-2019,1761.85
03-20-2019,1797.27
03-21-2019,1819.26
03-22-2019,1764.77
03-25-2019,1774.26
03-26-2019,1783.76
03-27-2019,1765.7
03-28-2019,1773.42
03-29-2019,1780.75
04-01-2019,1814.19
04-02-2019,1813.98
04-03-2019,1820.7
04-04-2019,1818.86
04-05-2019,1837.28
04-08-2019,1849.86
04-09-2019,1835.84
04-10-2019,1847.33
04-11-2019,1844.07
04-12-2019,1843.06
04-15-2019,1844.87
04-16-2019,1863.04
04-17-2019,1864.82
04-18-2019,1861.69
04-22-2019,1887.31
04-23-2019,1923.77
04-24-2019,1901.75
04-25-2019,1902.25
04-26-2019,1950.63
04-29-2019,1938.43
04-30-2019,1926.52
05-01-2019,1911.52
05-02-2019,1900.82
05-03-2019,1962.46
05-06-2019,1950.55
05-07-2019,1921
05-08-2019,1917.77
05-09-2019,1899.87
05-10-2019,1889.98
05-13-2019,1822.68
05-14-2019,1840.12
05-15-2019,1871.15
05-16-2019,1907.57
05-17-2019,1869
05-20-2019,1858.97
05-21-2019,1857.52
05-22-2019,1859.68
05-23-2019,1815.48
05-24-2019,1823.28
05-28-2019,1836.43
05-29-2019,1819.19
05-30-2019,1816.32
05-31-2019,1775.07
06-03-2019,1692.69
06-04-2019,1729.56
06-05-2019,1738.5
06-06-2019,1754.36
06-07-2019,1804.03
06-10-2019,1860.63
06-11-2019,1863.7
06-12-2019,1855.32
06-13-2019,1870.3
06-14-2019,1869.67
06-17-2019,1886.03
06-18-2019,1901.37
06-19-2019,1908.79
06-20-2019,1918.19
06-21-2019,1911.3
06-24-2019,1913.9
06-25-2019,1878.27
06-26-2019,1897.83
06-27-2019,1904.28
06-28-2019,1893.63
07-01-2019,1922.19
07-02-2019,1934.31
07-03-2019,1939
07-05-2019,1942.91
07-08-2019,1952.32
07-09-2019,1988.3
07-10-2019,2017.41
07-11-2019,2001.07
07-12-2019,2011
07-15-2019,2020.99
07-16-2019,2009.9
07-17-2019,1992.03
07-18-2019,1977.9
07-19-2019,1964.52
07-22-2019,1985.63
07-23-2019,1994.49
07-24-2019,2000.81
07-25-2019,1973.82
07-26-2019,1943.05
07-29-2019,1912.45
07-30-2019,1898.53
07-31-2019,1866.78
08-01-2019,1855.32
08-02-2019,1823.24
08-05-2019,1765.13
08-06-2019,1787.83
08-07-2019,1793.4
08-08-2019,1832.89
08-09-2019,1807.58
08-12-2019,1784.92
08-13-2019,1824.34
08-14-2019,1762.96
08-15-2019,1776.12
08-16-2019,1792.57
08-19-2019,1816.12
08-20-2019,1801.38
08-21-2019,1823.54
08-22-2019,1805.6
08-23-2019,1749.62
08-26-2019,1768.87
08-27-2019,1761.83
08-28-2019,1764.25
08-29-2019,1786.4
08-30-2019,1776.29
09-03-2019,1789.84
09-04-2019,1800.62
09-05-2019,1840.72
09-06-2019,1833.51
09-09-2019,1831.35
09-10-2019,1820.55
09-11-2019,1822.99
09-12-2019,1843.55
09-13-2019,1839.34
09-16-2019,1807.84
09-17-2019,1822.55
09-18-2019,1817.46
09-19-2019,1821.5
09-20-2019,1794.16
09-23-2019,1785.3
09-24-2019,1741.61
09-25-2019,1768.33
09-26-2019,1739.84
09-27-2019,1725.45
09-30-2019,1735.91
10-01-2019,1735.65
10-02-2019,1713.23
10-03-2019,1724.42
10-04-2019,1739.65
10-07-2019,1732.66
10-08-2019,1705.51
10-09-2019,1721.99
10-10-2019,1720.26
10-11-2019,1731.92
10-14-2019,1736.43
10-15-2019,1767.38
10-16-2019,1777.43
10-17-2019,1787.48
10-18-2019,1757.51
10-21-2019,1785.66
10-22-2019,1765.73
10-23-2019,1762.17
10-24-2019,1780.78
10-25-2019,1761.33
10-28-2019,1777.08
10-29-2019,1762.71
10-30-2019,1779.99
10-31-2019,1776.66
11-01-2019,1791.44
11-04-2019,1804.66
11-05-2019,1801.71
11-06-2019,1795.77
11-07-2019,1788.2
11-08-2019,1785.88
11-11-2019,1771.65
11-12-2019,1778
11-13-2019,1753.11
11-14-2019,1754.6
11-15-2019,1739.49
11-18-2019,1752.53
11-19-2019,1752.79
11-20-2019,1745.53
11-21-2019,1734.71
11-22-2019,1745.72
11-25-2019,1773.84
11-26-2019,1796.94
11-27-2019,1818.51
11-29-2019,1800.8
12-02-2019,1781.6
12-03-2019,1769.96
12-04-2019,1760.69
12-05-2019,1740.48
12-06-2019,1751.6
12-09-2019,1749.51
12-10-2019,1739.21
12-11-2019,1748.72
12-12-2019,1760.33
12-13-2019,1760.94
12-16-2019,1769.21
12-17-2019,1790.66
12-18-2019,1784.03
12-19-2019,1792.28
12-20-2019,1786.5
12-23-2019,1793
12-24-2019,1789.21
12-26-2019,1868.77
12-27-2019,1869.8
12-30-2019,1846.89
12-31-2019,1847.84
01-02-2020,1898.01
01-03-2020,1874.97
01-06-2020,1902.88
01-07-2020,1906.86
01-08-2020,1891.97
01-09-2020,1901.05
01-10-2020,1883.16
01-13-2020,1891.3
01-14-2020,1869.44
01-15-2020,1862.02
01-16-2020,1877.94
01-17-2020,1864.72
01-21-2020,1892
01-22-2020,1887.46
01-23-2020,1884.58
01-24-2020,1861.64
01-27-2020,1828.34
01-28-2020,1853.25
01-29-2020,1858
01-30-2020,1870.68
01-31-2020,2008.72
02-03-2020,2004.2
02-04-2020,2049.67
02-05-2020,2039.87
02-06-2020,2050.23
02-07-2020,2079.28
02-10-2020,2133.91
02-11-2020,2150.8
02-12-2020,2160
02-13-2020,2149.87
02-14-2020,2134.87
02-18-2020,2155.67
02-19-2020,2170.22
02-20-2020,2153.1
02-21-2020,2095.97
02-24-2020,2009.29
02-25-2020,1972.74
02-26-2020,1979.59
02-27-2020,1884.3
02-28-2020,1883.75
03-02-2020,1953.95
03-03-2020,1908.99
03-04-2020,1975.83
03-05-2020,1924.03
03-06-2020,1901.09
03-09-2020,1800.61
03-10-2020,1891.82
03-11-2020,1820.86
03-12-2020,1676.61
03-13-2020,1785
03-16-2020,1689.15
03-17-2020,1807.84
03-18-2020,1830
03-19-2020,1880.93
03-20-2020,1846.09
03-23-2020,1902.83
03-24-2020,1940.1
03-25-2020,1885.84
03-26-2020,1955.49
03-27-2020,1900.1
03-30-2020,1963.95
03-31-2020,1949.72
04-01-2020,1907.7
04-02-2020,1918.83
04-03-2020,1906.59
04-06-2020,1997.59
04-07-2020,2011.6
04-08-2020,2043
04-09-2020,2042.76
04-13-2020,2168.87
04-14-2020,2283.32
04-15-2020,2307.68
04-16-2020,2408.19
04-17-2020,2375
04-20-2020,2393.61
